,Unnamed: 0,EN,Flag,Cathegory,Keyword_Count,CS,DE,ES,PT-BR,FR,NL
235,240,A levels,1,Education,8,Úrovně A,A-Stufen,Niveles A,Níveis A,Un niveau,A-niveaus
236,241,University,1,Education,10,Univerzita,Universität,Universidad,Universidade,Université,Universiteit
237,242,schools near me,1,Education,15,školy v mém okolí,Schulen in meiner Nähe,escuelas cerca de mí,escolas perto de mim,écoles près de chez moi,scholen bij mij in de buurt
238,243,Harvard University,1,University,18,Harvardova univerzita,Harvard-Universität,Universidad de Harvard,Universidade de Harvard,Université de Harvard,Harvard Universiteit
239,244,Massachusetts Institute of Technology,1,University,37,Massachusettský technologický institut,Massachusetts-Institut für Technologie,Instituto Tecnológico de Massachusetts,Instituto de Tecnologia de Massachusetts,Institut de technologie du Massachusetts,Massachusetts Institute of Technology
240,245,MIT,1,University,3,MIT,MIT,MIT,MIT,MIT,MIT
241,246,Stanford University,1,University,19,Stanfordova univerzita,Stanford-Universität,Universidad de Stanford,Universidade de Stanford,Université de Stanford,Stanford University
242,247,University of Oxford,1,University,20,Oxfordská univerzita,Universität Oxford,Universidad de Oxford,Universidade de Oxford,Université d'Oxford,Universiteit van Oxford
243,248,University of Cambridge,1,University,23,Univerzita v Cambridge,Universität von Cambridge,Universidad de Cambridge,Universidade de Cambridge,Université de Cambridge,Universiteit van Cambridge
244,249,California Institute of Technology,1,University,34,Kalifornský technologický institut,Kalifornisches Institut für Technologie,Instituto Tecnológico de California,Instituto de Tecnologia da Califórnia,Institut de technologie de Californie,California Institute of Technology
245,250,Caltech,1,University,7,Caltech,Caltech,Caltech,Caltech,Caltech,Caltech
246,251,University of California,1,University,24,Kalifornská univerzita,Universität von Kalifornien,Universidad de California,Universidade da Califórnia,Université de Californie,Universiteit van Californië
247,252,Berkeley,1,University,8,Berkeley,Berkeley,Berkeley,Berkeley,Berkeley,Berkeley
248,253,UCB,1,University,3,UCB,UCB,UCB,UCB,UCB,UCB
249,254,University of Chicago,1,University,21,Chicagská univerzita,Universität von Chicago,Universidad de Chicago,Universidade de Chicago,Université de Chicago,Universiteit van Chicago
250,255,Princeton University,1,University,20,Princetonská univerzita,Universität Princeton,Universidad de Princeton,Universidade de Princeton,Université de Princeton,Princeton University
251,256,Columbia University,1,University,19,Kolumbijská univerzita,Columbia Universität,Universidad de Columbia,Universidade de Columbia,Université de Columbia,Columbia Universiteit
252,257,Yale University,1,University,15,Yaleova univerzita,Universität Yale,Universidad de Yale,Universidade de Yale,Université de Yale,Yale University
253,258,University of Pennsylvania,1,University,26,Pensylvánská univerzita,Universität von Pennsylvania,Universidad de Pensilvania,Universidade da Pensilvânia,Université de Pennsylvanie,Universiteit van Pennsylvania
254,259,University College London,1,University,25,University College London,University College London,University College London,University College London,Collège universitaire de Londres,University College London
255,260,UCL,1,University,3,UCL,UCL,UCL,UCL,UCL,UCL
256,261,Johns Hopkins University,1,University,24,Univerzita Johnse Hopkinse,Johns Hopkins Universität,Universidad Johns Hopkins,Universidade Johns Hopkins,Université Johns Hopkins,Johns Hopkins Universiteit
257,262,Imperial College London,1,University,23,Imperial College London,Imperial College London,Imperial College de Londres,Imperial College London,Collège impérial de Londres,Imperial College London
258,263,ETH Zurich,1,University,10,ETH Curych,ETH Zurich,ETH Zúrich,ETH Zurique,ETH Zurich,ETH Zürich
259,264,Swiss Federal Institute of Technology,1,University,37,Švýcarský federální technologický institut,Schweizerische Eidgenössische Technische Hochschule,Instituto Federal Suizo de Tecnología,Instituto Federal de Tecnologia da Suíça,Institut fédéral suisse de technologie,Zwitsers Federaal Instituut voor Technologie
260,265,Cornell University,1,University,18,Cornellova univerzita,Cornell-Universität,Universidad de Cornell,Universidade Cornell,Université de Cornell,Cornell University
261,266,Tsinghua University,1,University,19,Tsinghua University,Tsinghua-Universität,Universidad de Tsinghua,Universidade de Tsinghua,Université de Tsinghua,Tsinghua Universiteit
262,267,University of Toronto,1,University,21,University of Toronto,Universität von Toronto,Universidad de Toronto,Universidade de Toronto,Université de Toronto,Universiteit van Toronto
263,269,UCLA,1,University,4,UCLA,UCLA,UCLA,UCLA,UCLA,UCLA
264,270,University of Michigan,1,University,22,Michiganská univerzita,Universität von Michigan,Universidad de Michigan,Universidade de Michigan,Université du Michigan,Universiteit van Michigan
265,271,Northwestern University,1,University,23,Severozápadní univerzita,Northwestern University,Universidad de Northwestern,Universidade Northwestern,Université de Northwestern,Northwestern University
266,272,University of Edinburgh,1,University,23,Edinburská univerzita,Universität von Edinburgh,Universidad de Edimburgo,Universidade de Edimburgo,Université d'Édimbourg,Universiteit van Edinburgh
267,273,Peking University,1,University,17,Pekingská univerzita,Universität Peking,Universidad de Pekín,Universidade de Pequim,Université de Pékin,Peking Universiteit
268,274,New York University (NYU),1,University,25,Newyorská univerzita (NYU),New Yorker Universität (NYU),Universidad de Nueva York (NYU),Universidade de Nova York (NYU),Université de New York (NYU),New York University (NYU)
269,275,University of Melbourne,1,University,23,Melbournská univerzita,Universität von Melbourne,Universidad de Melbourne,Universidade de Melbourne,Université de Melbourne,Universiteit van Melbourne
270,276,University of California San Diego ,1,University,35,Kalifornská univerzita v San Diegu,Universität von Kalifornien San Diego,Universidad de California San Diego,Universidade da Califórnia San Diego,Université de Californie à San Diego,Universiteit van Californië San Diego
271,277,UCSD,1,University,4,UCSD,UCSD,UCSD,UCSD,UCSD,UCSD
272,278,Duke University,1,University,15,Duke University,Duke-Universität,Universidad de Duke,Universidade Duke,Université de Duke,Duke University
273,279,University of Washington,1,University,24,Washingtonská univerzita,Universität von Washington,Universidad de Washington,Universidade de Washington,Université de Washington,Universiteit van Washington
274,280,National University of Singapore,1,University,32,Singapurská národní univerzita,Nationale Universität von Singapur,Universidad Nacional de Singapur,Universidade Nacional de Cingapura,Université nationale de Singapour,Nationale Universiteit van Singapore
275,281,NUS,1,University,3,NUS,NUS,NUS,NUS,NUS,NUS
276,282,King's College London,1,University,21,King's College London,King's College London,King's College de Londres,King's College London,King's College London,King's College London
277,283,University of Tokyo,1,University,19,Tokijská univerzita,Universität Tokio,Universidad de Tokio,Universidade de Tóquio,Université de Tokyo,Universiteit van Tokio
278,284,University of British Columbia,1,University,30,University of British Columbia,Universität von British Columbia,Universidad de Columbia Británica,Universidade de British Columbia,Université de la Colombie-Britannique,Universiteit van Brits Columbia
279,285,University of Manchester,1,University,24,Manchesterská univerzita,Universität Manchester,Universidad de Manchester,Universidade de Manchester,Université de Manchester,Universiteit van Manchester
280,286,Nanyang Technological University,1,University,32,Nanyang Technological University,Technologische Universität Nanyang,Universidad Tecnológica de Nanyang,Universidade Tecnológica de Nanyang,Université technologique de Nanyang,Nanyang Technological University
281,287,NTU,1,University,3,NTU,NTU,NTU,NTU,NTU,NTU
282,288,Ludwig-Maximilians-Universität München,1,University,38,Ludwig-Maximilians University Mnichov,Ludwig-Maximilians-Universität München,Universidad Ludwig-Maximilians de Múnich,Universidade Ludwig-Maximilians de Munique,Université Ludwig Maximilian de Munich,Ludwig-Maximilians Universiteit München
283,289,LMU,1,University,3,LMU,LMU,LMU,LMU,LMU,LMU
284,290,University of Queensland,1,University,24,University of Queensland,Universität von Queensland,Universidad de Queensland,Universidade de Queensland,Université de Queensland,Universiteit van Queensland
285,291,McGill University,1,University,17,McGillova univerzita,McGill Universität,Universidad McGill,Universidade McGill,Université McGill,McGill University
286,292,University of Sydney,1,University,20,Univerzita v Sydney,Universität von Sydney,Universidad de Sidney,Universidade de Sidnei,Université de Sydney,Universiteit van Sydney
287,293,University of Texas at Austin,1,University,29,Texaská univerzita v Austinu,Universität von Texas in Austin,Universidad de Texas en Austin,Universidade do Texas em Austin,Université du Texas à Austin,Universiteit van Texas in Austin
288,294,Technical University of Munich,1,University,30,Technická univerzita v Mnichově,Technische Universität München,Universidad Técnica de Múnich,Universidade Técnica de Munique,Université technique de Munich,Technische Universiteit München
289,295,TUM,1,University,3,TUM,TUM,TUM,TUM,TUM,TUM
290,296,Australian National University,1,University,30,Australská národní univerzita,Australische Nationale Universität,Universidad Nacional de Australia,Universidade Nacional Australiana,Université nationale australienne,Australische Nationale Universiteit
291,297,EPFL,1,University,4,EPFL,EPFL,EPFL,EPFL,EPFL,EPFL
292,298,Ruprecht-Karls-Universität Heidelberg,1,University,37,Ruprecht Karls Univerzita Heidelberg,Ruprecht-Karls-Universität Heidelberg,Universidad Ruprecht Karls de Heidelberg,Universidade Ruprecht Karls de Heidelberg,Université Ruprecht-Karls de Heidelberg,Ruprecht Karls Universiteit Heidelberg
293,299,University of New South Wales,1,University,29,University of New South Wales,Universität von New South Wales,Universidad de Nueva Gales del Sur,Universidade de Nova Gales do Sul (University of New South Wales),Université de Nouvelle-Galles du Sud,Universiteit van New South Wales
294,300,UNSW Sydney,1,University,11,UNSW Sydney,UNSW Sydney,UNSW Sydney,UNSW Sydney,UNSW Sydney,UNSW Sydney
295,301,University of North Carolina Chapel Hill,1,University,40,University of North Carolina Chapel Hill,Universität von North Carolina Chapel Hill,Universidad de Carolina del Norte Chapel Hill,Chapel Hill da Universidade da Carolina do Norte,Université de Caroline du Nord Chapel Hill,Universiteit van North Carolina Chapel Hill
296,302,Washington University in St. Louis,1,University,34,Washingtonova univerzita v St. Louis,Universität Washington in St. Louis,Universidad de Washington en San Luis,Universidade de Washington em St. Louis,Université de Washington à St. Louis,Washington University in St. Louis
297,303,University of Wisconsin-Madison,1,University,31,University of Wisconsin-Madison,Universität von Wisconsin-Madison,Universidad de Wisconsin-Madison,Universidade de Wisconsin-Madison,Université du Wisconsin-Madison,Universiteit van Wisconsin-Madison
298,304,University of Hong Kong,1,University,23,Hongkongská univerzita,Universität von Hongkong,Universidad de Hong Kong,Universidade de Hong Kong,Université de Hong Kong,Universiteit van Hong Kong
299,305,Sorbonne University,1,University,19,Sorbonnská univerzita,Universität Sorbonne,Universidad de la Sorbona,Universidade de Sorbonne,Université de la Sorbonne,Sorbonne Universiteit
300,306,Monash University,1,University,17,Monash University,Monash-Universität,Universidad de Monash,Universidade de Monash,Université Monash,Monash University
301,307,University of Copenhagen,1,University,24,Kodaňská univerzita,Universität Kopenhagen,Universidad de Copenhague,Universidade de Copenhague,Université de Copenhague,Universiteit van Kopenhagen
302,308,KU Leuven,1,University,9,KU Leuven,KU Leuven,KU Leuven,KU Leuven,KU Leuven,KU Leuven
303,309,Université Paris-Saclay,1,University,23,Univerzita Paris-Saclay,Universität Paris-Saclay,Universidad de París-Saclay,Universidade Paris-Saclay,Université Paris-Saclay,Universiteit van Parijs-Saclay
304,310,University of Illinois at Urbana-Champaign,1,University,42,Illinoiská univerzita v Urbana-Champaign,Universität von Illinois in Urbana-Champaign,Universidad de Illinois en Urbana-Champaign,Universidade de Illinois em Urbana-Champaign,Université de l'Illinois à Urbana-Champaign,Universiteit van Illinois in Urbana-Champaign
305,311,Kyoto University,1,University,16,Kjótská univerzita,Universität Kyoto,Universidad de Kioto,Universidade de Kyoto,Université de Kyoto,Kyoto Universiteit
306,312,University of Amsterdam,1,University,23,Amsterdamská univerzita,Universität von Amsterdam,Universidad de Ámsterdam,Universidade de Amsterdã,Université d'Amsterdam,Universiteit van Amsterdam
307,313,Chinese University of Hong Kong,1,University,31,Čínská univerzita v Hongkongu,Chinesische Universität von Hongkong,Universidad China de Hong Kong,Universidade Chinesa de Hong Kong,Université chinoise de Hong Kong,Chinese Universiteit van Hong Kong
308,314,CUHK,1,University,4,CUHK,CUHK,CUHK,CUHK,CUHK,CUHK
309,315,University of Zurich,1,University,20,Curyšská univerzita,Universität Zürich,Universidad de Zúrich,Universidade de Zurique,Université de Zurich,Universiteit van Zürich
310,316,Carnegie Mellon University,1,University,26,Carnegie Mellon University,Carnegie Mellon Universität,Universidad Carnegie Mellon,Universidade Carnegie Mellon,Université Carnegie Mellon,Carnegie Mellon University
311,317,Utrecht University,1,University,18,Utrechtská univerzita,Universität Utrecht,Universidad de Utrecht,Universidade de Utrecht,Université d'Utrecht,Utrecht University
312,318,Zhejiang University,1,University,19,Zhejiang University,Universität Zhejiang,Universidad de Zhejiang,Universidade Zhejiang,Université de Zhejiang,Zhejiang Universiteit
313,319,National Che Kiang University,1,University,29,Národní univerzita Che Kiang,Nationale Che Kiang Universität,Universidad Nacional Che Kiang,Universidade Nacional Che Kiang,Université nationale Che Kiang,Nationale Che Kiang Universiteit
314,320,Georgia Institute of Technology,1,University,31,Technologický institut v Georgii,Georgien-Institut für Technologie,Instituto Tecnológico de Georgia,Instituto de Tecnologia da Geórgia,Institut de technologie de Géorgie,Georgia Institute of Technology
315,321,Shanghai Jiao Tong University,1,University,29,Šanghajská univerzita Jiao Tong,Shanghai Jiao Tong Universität,Universidad Jiao Tong de Shanghai,Universidade Jiao Tong de Shangai,Université Jiao Tong de Shanghai,Shanghai Jiao Tong Universiteit
316,322,Fudan University,1,University,16,Fudan University,Fudan-Universität,Universidad de Fudan,Universidade de Fudan,Université de Fudan,Fudan Universiteit
317,323,Seoul National University,1,University,25,Národní univerzita v Soulu,Nationale Universität Seoul,Universidad Nacional de Seúl,Universidade Nacional de Seul,Université nationale de Séoul,Seoul National University
318,324,University of Bristol,1,University,21,Bristolská univerzita,Universität von Bristol,Universidad de Bristol,Universidade de Bristol,Université de Bristol,Universiteit van Bristol
319,325,University of Southern California,1,University,33,University of Southern California,Universität von Südkalifornien,Universidad del Sur de California,Universidade do Sul da Califórnia,Université de Californie du Sud,Universiteit van Zuid-Californië
320,326,Boston University,1,University,17,Bostonská univerzita,Universität Boston,Universidad de Boston,Universidade de Boston,Université de Boston,Boston Universiteit
321,327,University of California Davis,1,University,30,Kalifornská univerzita v Davisu,Universität von Kalifornien Davis,Universidad de California Davis,"Universidade da Califórnia, Davis",Université de Californie Davis,Universiteit van Californië Davis
322,328,University of California Santa Barbara,1,University,38,Kalifornská univerzita v Santa Barbaře,Universität von Kalifornien Santa Barbara,Universidad de California Santa Bárbara,Universidade da Califórnia Santa Bárbara,Université de Californie Santa Barbara,Universiteit van Californië Santa Barbara
323,329,UCSB,1,University,4,UCSB,UCSB,UCSB,UCSB,UCSB,UCSB
324,330,Brown University,1,University,16,Brown University,Brown-Universität,Universidad de Brown,Universidade Brown,Université de Brown,Brown University
325,331,University of Science and Technology of China,1,University,45,Čínská univerzita vědy a techniky,Universität für Wissenschaft und Technologie in China,Universidad de Ciencia y Tecnología de China,Universidade de Ciência e Tecnologia da China,Université des sciences et technologies de Chine,Universiteit van Wetenschap en Technologie van China
326,332,Wageningen University & Research Center,1,University,39,Wageningen University & Research Center,Universität und Forschungszentrum Wageningen,Universidad y Centro de Investigación de Wageningen,Universidade e Centro de Pesquisa de Wageningen,Université et centre de recherche de Wageningen,Wageningen Universiteit & Onderzoekscentrum
327,333,University of Minnesota Twin Cities,1,University,35,University of Minnesota Twin Cities,Universität von Minnesota Twin Cities,Universidad de Minnesota Ciudades Gemelas,Universidade das Cidades Gêmeas de Minnesota,Université du Minnesota Twin Cities,Universiteit van Minnesota Twin Cities
328,334,Université PSL,1,University,14,Univerzita PSL,PSL-Universität,Universidad PSL,Universidade PSL,Université PSL,PSL Universiteit
329,335,Leiden University,1,University,17,Univerzita v Leidenu,Leiden University,Universidad de Leiden,Universidade de Leiden,Université de Leyde,Universiteit Leiden
330,336,University of Oslo,1,University,18,Univerzita v Oslu,Universität Oslo,Universidad de Oslo,Universidade de Oslo,Université d'Oslo,Universiteit van Oslo
331,337,University of Maryland College Park,1,University,35,University of Maryland College Park,Universität von Maryland College Park,Universidad de Maryland College Park,Parque Universitário da Universidade de Maryland,Université de Maryland College Park,Universiteit van Maryland College Park
332,338,University of Groningen,1,University,23,Univerzita v Groningenu,Universität Groningen,Universidad de Groningen,Universidade de Groningen,Université de Groningue,Universiteit van Groningen
